Below are the first nkwall=min(nw,4*S+6)=18 solutions from BO, sorted by imag part, at 24-Dec-2024 15:24:00
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  
1.090817e-02     1.249952e+00     1.250000e+00     8.950000e+01     2.293922e-13     1.636502e-04     -4.388587e+03    5.279871e-12     3.678503e-12     4.951182e-12     1.680655e-12     1.738066e-12     2.257725e-16     1.044588e-15     -9.648307e-16    -1.209605e-15    -2.251091e-12    -1.917020e-13    -2.126525e-13    -2.537950e-13    -6.608003e-13    -7.523960e-13    5.254625e-13     -1.193446e-12    4.388587e+03     -1.596185e-12    7.186203e+02     -2.597725e-12    -7.186203e+02    -5.758929e-12    7.936839e-09     -9.936589e-12    -1.185272e-07    -1.193533e-11    1.105917e-07     -1.365669e-11    -1.250242e+00    -4.096432e-10    1.250242e+00     -4.103093e-10    
1.112633e-02     1.274951e+00     1.275000e+00     8.950000e+01     6.622940e-14     1.616825e-04     -1.142400e-07    3.462606e-09     1.227374e-07     2.782124e-09     -7.186526e+02    3.822267e-12     7.186526e+02     2.154483e-12     9.257143e-13     1.682069e-12     -9.469630e-16    4.685211e-16     1.068748e-15     9.342226e-17     1.075201e-12     -1.226284e-13    -1.422119e-12    -2.447295e-13    -3.364429e-13    -4.329644e-13    -8.669166e-12    -1.547040e-12    -4.388587e+03    -1.576097e-12    4.388587e+03     -4.255537e-12    -8.026433e-13    -4.591300e-12    -1.275018e+00    -4.114133e-10    1.275018e+00     -4.114319e-10    -8.489279e-09    -6.277341e-09    
1.134450e-02     1.299950e+00     1.300000e+00     8.950000e+01     1.931222e-13     1.594265e-04     -1.128100e-07    4.565323e-09     1.299005e-07     2.973818e-09     -7.186856e+02    4.393248e-12     4.169541e-12     4.262274e-12     -1.573528e-12    1.447581e-12     -3.594622e-12    1.218210e-12     -6.713765e-13    6.067440e-13     2.242930e-12     3.264267e-13     5.510012e-16     -6.068991e-16    -9.835449e-17    -1.266235e-15    -5.648786e-13    -9.108564e-14    7.186856e+02     -4.186108e-12    4.388588e+03     -1.037044e-11    -4.388588e+03    -1.064866e-11    -1.299792e+00    -4.234436e-10    1.299792e+00     -4.235244e-10    -1.709491e-08    -7.579498e-09    
1.156266e-02     1.324950e+00     1.325000e+00     8.950000e+01     5.249052e-13     1.568783e-04     7.276408e-09     5.216604e-09     -7.187192e+02    5.986475e-12     -4.388589e+03    1.402188e-12     5.940854e-12     5.159276e-13     -1.386926e-15    2.620332e-16     -6.644929e-16    -1.744956e-15    -1.158283e-12    -3.262418e-13    -6.542592e-13    -4.684479e-13    -3.931289e-13    -1.165566e-12    4.388589e+03     -2.570413e-12    7.187192e+02     -3.725120e-12    4.185313e-12     -4.004323e-12    5.348664e-12     -1.135930e-11    -1.324561e+00    -4.340986e-10    1.324561e+00     -4.342008e-10    -1.244139e-07    -2.404045e-09    1.171338e-07     -2.847760e-09    
1.178082e-02     1.349949e+00     1.350000e+00     8.950000e+01     -5.372530e-14    1.540344e-04     -1.243558e-07    1.541318e-09     1.267860e-07     1.456111e-09     4.388590e+03     4.113730e-12     6.021065e-13     1.304553e-12     3.708327e-14     2.087464e-13     1.960549e-16     2.155176e-15     -4.836660e-16    -8.771299e-16    2.139242e-12     -3.299989e-13    -2.978858e-12    -3.788819e-13    -4.388590e+03    -9.307972e-13    2.107305e-13     -1.135742e-12    -1.278232e-12    -2.572228e-12    -7.187535e+02    -9.979969e-12    7.187535e+02     -1.648889e-11    -1.349323e+00    -4.479248e-10    1.349323e+00     -4.485239e-10    -2.432801e-09    -3.034631e-09    
1.199899e-02     1.374948e+00     1.375000e+00     8.950000e+01     1.897921e-12     1.508908e-04     -1.266396e-07    1.490741e-10     1.299063e-07     1.215611e-10     4.388591e+03     3.230756e-12     -4.052043e-12    1.646181e-12     -1.895798e-13    1.451355e-12     -2.660252e-12    9.851747e-13     1.778454e-12     6.546441e-13     3.669932e-13     4.827696e-13     7.024838e-16     -5.223913e-17    -2.018295e-15    -3.348441e-15    -7.187884e+02    -3.335058e-12    5.270333e-12     -3.616239e-12    -4.388591e+03    -4.351278e-12    7.187884e+02     -1.411882e-11    -3.272595e-09    -3.059763e-10    1.374076e+00     -4.676545e-10    -1.374076e+00    -4.678852e-10    
1.221715e-02     1.399947e+00     1.400000e+00     8.950000e+01     -3.167357e-13    1.474440e-04     1.249262e-07     7.181863e-09     -1.357699e-07    5.596338e-09     -4.388592e+03    2.818106e-12     7.503480e-13     7.193803e-13     -3.035783e-12    3.639178e-13     9.308278e-14     2.221787e-13     9.380537e-16     8.972853e-16     1.198586e-15     -3.672754e-16    1.704757e-12     -2.202298e-13    4.988263e-13     -5.508474e-13    1.352653e-12     -3.161892e-12    4.388592e+03     -4.149327e-12    7.188239e+02     -5.639270e-12    -7.188239e+02    -7.060808e-12    1.398817e+00     -4.855652e-10    -1.398817e+00    -4.861393e-10    1.084161e-08     -1.282282e-08    
1.243531e-02     1.424946e+00     1.425000e+00     8.950000e+01     -3.885715e-13    1.436902e-04     -9.075284e-09    1.646836e-09     3.318674e-13     4.453758e-12     -1.449073e-12    7.779782e-13     -1.892499e-15    9.322383e-16     3.465079e-16     2.898984e-16     -6.619858e-13    -2.283273e-14    3.530930e-13     -3.108054e-13    -1.079718e-12    -1.222253e-12    1.601686e-12     -1.667310e-12    7.188601e+02     -2.407500e-12    4.388593e+03     -2.741019e-12    -4.388593e+03    -4.228509e-12    -7.188601e+02    -9.877898e-12    1.423545e+00     -5.091395e-10    -1.423545e+00    -5.106942e-10    1.359866e-07     -7.702965e-10    -1.269103e-07    -9.171225e-10    
1.265348e-02     1.449945e+00     1.450000e+00     8.950000e+01     2.932476e-12     1.396260e-04     8.932777e-10     4.217738e-10     -3.674708e-12    3.224249e-12     -7.188969e+02    3.661010e-13     -2.795648e-15    2.454001e-13     2.737981e-15     1.840077e-16     2.678213e-17     -7.960665e-17    -1.226010e-12    -2.199100e-13    3.059503e-13     -2.411644e-13    -9.322498e-13    -7.267777e-13    4.388594e+03     -4.862896e-12    -3.551205e-12    -6.413641e-12    -4.388594e+03    -6.845187e-12    7.188969e+02     -7.356583e-12    -1.344478e-07    -2.270622e-10    1.335525e-07     -2.342471e-10    1.448259e+00     -5.338917e-10    -1.448259e+00    -5.351163e-10    
1.287164e-02     1.474944e+00     1.475000e+00     8.950000e+01     1.421971e-12     1.352477e-04     -1.326870e-07    2.995145e-09     1.364759e-07     2.738344e-09     7.189343e+02     2.961795e-12     -3.830227e-14    1.157236e-12     -1.288980e-12    3.596999e-13     -5.813565e-16    3.712689e-16     -4.418052e-16    -7.176046e-16    -6.617458e-14    -9.414180e-14    1.305981e-12     -1.021247e-13    3.741801e-13     -1.340673e-12    -3.589916e-12    -1.718912e-12    -7.189343e+02    -2.400021e-12    4.388595e+03     -3.279878e-12    -4.388595e+03    -4.965000e-12    1.472955e+00     -5.627610e-10    -1.472955e+00    -5.629202e-10    -3.789171e-09    -5.779561e-09    
1.308980e-02     1.499943e+00     1.500000e+00     8.950000e+01     6.202486e-13     1.305516e-04     -2.000868e+00    1.920516e-06     2.000868e+00     1.920516e-06     -1.334783e-07    5.542240e-09     1.437436e-07     4.440637e-09     1.644434e-12     2.900050e-12     -4.388596e+03    6.678202e-13     -5.689644e-13    5.856681e-13     -1.302693e-12    1.713981e-13     -4.177759e-17    7.524400e-16     3.871817e-15     3.433971e-16     8.341483e-13     -2.428612e-13    -1.410496e-12    -1.089632e-12    4.388596e+03     -1.412956e-12    1.516922e-13     -2.115121e-12    7.189724e+02     -9.634997e-12    -7.189724e+02    -1.049241e-11    -1.497632e+00    -5.860723e-10    
1.330797e-02     1.524942e+00     1.525000e+00     8.950000e+01     1.122165e-13     1.255342e-04     2.001013e+00     3.304301e-06     -2.001013e+00    3.304296e-06     9.992216e-01     1.656746e-07     -9.992216e-01    1.656668e-07     -6.183850e-09    3.677824e-09     1.791251e-12     4.326788e-12     -7.190111e+02    1.119497e-12     2.399373e-12     9.362394e-13     4.388597e+03     3.223076e-13     7.564232e-13     2.255271e-13     3.946024e-15     -3.114076e-16    1.016715e-16     -9.714496e-16    4.780551e-13     -1.174998e-13    1.129089e-12     -1.417198e-12    -5.622844e-13    -2.670684e-12    7.190111e+02     -3.049869e-12    -4.388597e+03    -1.256680e-11    
1.352613e-02     1.549941e+00     1.550000e+00     8.950000e+01     -9.889330e-13    1.201920e-04     2.001181e+00     3.237355e-06     -2.001181e+00    3.237347e-06     -9.992403e-01    4.557272e-07     9.992403e-01     4.552937e-07     -6.539509e-09    4.568583e-09     5.708168e-13     1.741125e-12     5.838506e-13     7.394890e-13     -4.594693e-13    6.850069e-13     1.053838e-13     3.953190e-13     -2.798487e-12    1.193151e-14     -1.903643e-15    1.118279e-15     1.457024e-15     1.088771e-15     8.589775e-13     -1.748560e-12    4.388598e+03     -6.393992e-12    7.190504e+02     -7.452923e-12    -4.388598e+03    -7.612721e-12    -7.190504e+02    -1.565210e-11    
1.374429e-02     1.574940e+00     1.575000e+00     8.950000e+01     1.275087e-12     1.145212e-04     2.001373e+00     2.539820e-06     -2.001373e+00    2.539819e-06     -9.992582e-01    7.716125e-07     9.992582e-01     7.715095e-07     -1.440482e-07    2.950731e-09     1.481212e-07     2.727008e-09     -3.615050e-12    1.585405e-12     5.500502e-13     1.477002e-12     -3.042079e-13    2.283027e-13     -2.748023e-14    6.103565e-14     1.210538e-16     -8.443223e-16    9.405460e-16     -2.067074e-15    2.045060e-12     -4.998526e-13    -9.645572e-13    -2.101685e-12    -7.190904e+02    -2.902639e-12    -4.388599e+03    -2.993892e-12    7.190904e+02     -3.397764e-12    
1.396246e-02     1.599939e+00     1.600000e+00     8.950000e+01     1.856069e-12     1.085183e-04     -2.001594e+00    1.690090e-06     2.001594e+00     1.690090e-06     -9.992755e-01    1.102903e-06     9.992755e-01     1.102609e-06     -9.736542e-09    5.458068e-09     -9.621778e-13    9.730044e-13     4.388600e+03     5.025756e-13     4.171922e-14     3.568255e-13     -3.242436e-15    3.968573e-16     1.559616e-16     -6.949424e-16    -2.304257e-12    -3.784534e-13    1.024591e-12     -6.120717e-13    7.191311e+02     -1.320884e-12    -1.636152e-12    -1.858088e-12    -7.191311e+02    -3.639631e-12    -2.304280e-12    -3.724411e-12    -4.388600e+03    -7.741823e-12    
1.418062e-02     1.624938e+00     1.625000e+00     8.950000e+01     -3.057247e-12    1.021794e-04     -9.992923e-01    1.436525e-06     9.992923e-01     1.436443e-06     -2.001846e+00    9.189426e-07     2.001846e+00     9.189393e-07     -4.533320e-09    1.348082e-09     -1.469028e-07    2.280823e-10     -7.191723e+02    1.546543e-11     7.792150e-12     7.855896e-12     7.191723e+02     4.171182e-12     -1.541024e-13    9.916092e-13     8.049111e-13     5.166776e-13     4.388601e+03     5.149151e-13     -3.133408e-16    1.331986e-16     -8.220341e-16    -8.869615e-16    -9.487055e-13    -1.959448e-13    -9.174354e-14    -3.702999e-13    -3.310496e-13    -7.604192e-13    
1.439878e-02     1.649937e+00     1.650000e+00     8.950000e+01     -1.674844e-13    9.550098e-05     9.993086e-01     1.755855e-06     -9.993086e-01    1.755664e-06     -2.002136e+00    3.089229e-07     2.002136e+00     3.089168e-07     -1.548958e-07    1.033740e-10     1.569002e-07     1.015017e-10     1.654635e-12     6.053352e-12     -7.192142e+02    2.094243e-12     1.481557e-12     1.765749e-12     -2.207434e-12    1.078484e-12     2.595173e-13     7.435334e-13     -3.827565e-13    1.657132e-13     3.513503e-17     -3.850985e-16    -1.541180e-15    -6.489235e-16    5.255304e-12     -1.226033e-12    7.192142e+02     -3.211656e-12    4.388602e+03     -4.056225e-12    
1.461695e-02     1.674936e+00     1.675000e+00     8.950000e+01     -6.206206e-13    8.847910e-05     9.993246e-01     2.042104e-06     -9.993246e-01    2.041881e-06     1.536140e-07     1.244087e-10     -1.539426e-07    1.166222e-10     2.288891e-11     2.339955e-11     9.451122e-14     4.345254e-14     1.173764e-15     -4.481701e-17    2.847919e-16     -7.657394e-16    -6.913371e-13    -5.213684e-13    8.245834e-13     -6.145598e-13    -2.726541e-12    -6.995276e-13    4.388603e+03     -1.052901e-12    8.256086e-12     -2.369946e-12    7.192568e+02     -5.548418e-12    -7.192568e+02    -5.632437e-12    -4.388603e+03    -6.889384e-12    2.960265e-10     -3.098580e-10    
1.483511e-02     1.699935e+00     1.700000e+00     8.950000e+01     3.047669e-12     8.110987e-05     9.993404e-01     2.274288e-06     -9.993404e-01    2.273986e-06     1.582092e-07     8.988937e-10     -1.590437e-07    8.727632e-10     7.193000e+02     8.359868e-12     -7.193000e+02    3.258924e-12     -7.992193e-16    -3.953811e-16    1.871088e-16     -7.777141e-16    -1.535340e-12    -5.998071e-14    2.897994e-13     -1.092302e-13    9.077117e-13     -3.525689e-13    -5.513842e-12    -1.141315e-12    -2.926426e-13    -1.160871e-12    4.388605e+03     -4.197196e-12    -4.388605e+03    -5.535363e-12    9.106060e-12     -8.849988e-12    -1.693949e+00    -8.142734e-10    
1.505327e-02     1.724934e+00     1.725000e+00     8.950000e+01     2.565905e-13     7.338930e-05     -9.993558e-01    2.429910e-06     9.993558e-01     2.429710e-06     -1.582191e-07    9.568796e-10     1.595847e-07     9.044290e-10     7.193438e+02     6.938400e-12     1.269633e-12     1.309730e-12     7.771031e-14     2.057651e-13     -7.254240e-16    -9.968129e-17    -1.567204e-16    -1.186447e-15    3.744591e-13     -6.137830e-15    1.657864e-13     -2.912723e-14    4.388606e+03     -1.429376e-12    1.838034e-12     -1.845771e-12    -7.193438e+02    -3.160434e-12    -4.388606e+03    -9.895525e-12    -1.552123e-11    -1.453681e-11    -1.718257e+00    -8.212633e-10    
1.527144e-02     1.749933e+00     1.750000e+00     8.950000e+01     -1.865710e-12    6.531325e-05     -9.993711e-01    2.486528e-06     9.993711e-01     2.486500e-06     1.580129e-07     1.249703e-10     -1.590754e-07    1.143222e-10     -7.193882e+02    6.836441e-12     -4.583054e-13    2.928420e-12     1.328967e-12     1.210111e-12     -7.285172e-13    3.214229e-13     -2.084320e-13    3.065136e-13     7.193882e+02     2.216607e-13     8.605559e-16     5.825560e-16     7.402400e-16     -7.944530e-16    9.768279e-13     -2.569489e-12    -4.388607e+03    -4.072233e-12    4.388607e+03     -5.105974e-12    3.597169e-12     -9.327991e-12    1.060329e-09     -2.816716e-10    
1.548960e-02     1.774932e+00     1.775000e+00     8.950000e+01     -2.890408e-13    5.687747e-05     9.993862e-01     2.420942e-06     -9.993862e-01    2.420693e-06     -3.673657e-10    2.747201e-09     7.965019e-12     9.025061e-12     -7.194333e+02    8.402236e-12     7.194333e+02     7.861050e-12     -9.797891e-13    1.984293e-12     -9.614513e-14    2.300112e-13     -5.622128e-13    1.073834e-14     1.350451e-15     1.062956e-15     -3.231521e-16    -4.838400e-16    1.448045e-12     -1.849182e-14    -3.458549e-13    -1.480544e-13    4.388608e+03     -8.525102e-12    -4.388608e+03    -1.305187e-11    -1.766571e+00    -7.590860e-10    1.766571e+00     -7.604729e-10    
1.570776e-02     1.799931e+00     1.800000e+00     8.950000e+01     1.669728e-13     4.807754e-05     -9.994012e-01    2.210221e-06     9.994012e-01     2.210180e-06     -4.554228e-13    5.266937e-13     -2.095338e-12    3.676294e-13     3.902042e-13     3.570271e-13     2.198068e-13     7.105505e-14     9.345931e-16     6.862753e-16     1.191221e-15     -2.393088e-15    7.194790e+02     -5.816593e-14    -8.145308e-13    -8.992717e-13    -2.222833e-11    -2.612531e-12    -7.194790e+02    -5.127051e-12    4.388609e+03     -5.236583e-12    -4.388609e+03    -7.308206e-12    -1.825324e-10    -1.189229e-11    1.637281e-07     -1.872049e-11    -1.635232e-07    -1.895138e-11    
1.592593e-02     1.824931e+00     1.825000e+00     8.950000e+01     -3.406388e-12    3.890887e-05     9.994161e-01     1.833516e-06     -9.994161e-01    1.833424e-06     7.305028e-10     2.700575e-10     5.711212e-13     6.744914e-13     -4.759170e-12    6.180692e-15     8.791183e-16     1.324493e-15     4.580118e-16     -4.485827e-16    -1.749748e-13    -5.418381e-14    4.388611e+03     -2.343256e-13    2.095212e-13     -7.893074e-13    -1.816631e-12    -2.209481e-12    -4.388611e+03    -4.879810e-12    3.316082e-11     -6.238429e-12    -7.195254e+02    -1.852836e-11    7.195254e+02     -2.332067e-11    1.698958e-07     -1.562603e-10    -1.706537e-07    -1.597330e-10    
1.614409e-02     1.849930e+00     1.850000e+00     8.950000e+01     -2.197550e-12    2.936663e-05     9.994310e-01     1.270384e-06     -9.994310e-01    1.270135e-06     -4.539733e-09    3.867424e-10     3.064783e-12     4.457980e-12     1.866300e-12     1.939786e-12     -7.195724e+02    1.425377e-12     4.028382e-13     7.885282e-13     -8.860922e-13    6.157792e-13     5.415258e-16     1.262571e-15     1.142784e-16     -2.053063e-16    7.213673e-13     -3.581204e-13    -2.220729e-12    -1.114218e-12    4.388612e+03     -4.748417e-12    -4.388612e+03    -5.224985e-12    7.195724e+02     -8.038836e-12    -1.837718e+00    -2.744057e-11    1.837718e+00     -2.923606e-11    
1.636225e-02     1.874929e+00     1.875000e+00     8.950000e+01     1.183290e-11     1.944582e-05     9.994458e-01     5.023455e-07     -9.994458e-01    5.023418e-07     1.860773e+00     7.648001e-10     -1.860773e+00    7.636385e-10     1.682193e-07     1.665944e-10     -1.768623e-07    1.334214e-10     -1.300640e-12    1.277179e-12     1.336824e-13     1.159519e-14     -8.683018e-16    -1.265545e-16    1.216288e-16     -6.921473e-16    -1.057186e-12    -1.682477e-13    -3.157350e-12    -1.075763e-12    -1.264430e-11    -1.422175e-12    -3.133054e-13    -1.613257e-12    -7.196200e+02    -5.343543e-12    4.388613e+03     -6.584051e-12    -4.388613e+03    -6.652058e-12    
1.658042e-02     1.899928e+00     1.900000e+00     8.950000e+01     -1.014632e-11    9.141119e-06     1.883225e+00     2.337054e-09     -1.883225e+00    2.335801e-09     1.769531e-07     2.559152e-10     -1.764706e-07    2.549475e-10     9.339026e-13     3.144673e-12     -7.196683e+02    1.948305e-12     -1.024041e-12    6.189348e-13     3.221583e-14     3.137568e-14     7.106188e-16     1.485531e-16     -7.280359e-16    -8.412429e-16    4.156568e-12     -4.780699e-13    1.415882e-12     -6.845561e-13    -3.578144e-12    -2.040732e-12    4.388614e+03     -3.299103e-12    7.196683e+02     -3.945189e-12    -4.388614e+03    -6.699694e-12    -4.711295e-10    -5.706086e-10    
1.679858e-02     1.924927e+00     1.925000e+00     8.950000e+01     -1.904749e+00    5.594566e-09     1.904749e+00     5.593801e-09     1.802059e-07     9.780050e-11     -1.812148e-07    6.933177e-11     7.645733e-11     3.183755e-12     1.285845e-16     5.321192e-16     2.476083e-16     -3.412528e-16    -4.413986e-14    -9.935741e-14    -1.668971e-12    -2.480865e-13    -4.388616e+03    -1.044246e-12    1.788788e-12     -1.182495e-12    -2.009569e-12    -1.388620e-12    3.746456e-12     -1.945585e-12    7.197172e+02     -3.630335e-12    4.388616e+03     -7.167125e-12    -7.197172e+02    -1.090490e-11    1.012098e-09     -2.089943e-10    2.014651e+00     -3.181265e-07    
1.701674e-02     1.949926e+00     1.950000e+00     8.950000e+01     -1.924807e+00    1.260778e-08     1.924807e+00     1.260642e-08     1.063896e-09     3.341415e-09     1.214167e-11     3.046853e-12     -6.503514e-12    2.574471e-12     1.080556e-12     6.445120e-13     -5.381890e-13    3.494865e-13     -1.401988e-13    2.668489e-14     2.490500e-17     -3.473620e-17    -4.982908e-16    -8.269150e-16    2.508897e-13     -5.625784e-13    -7.197668e+02    -3.185004e-12    7.197668e+02     -4.949442e-12    -4.388617e+03    -7.155011e-12    4.388617e+03     -9.453100e-12    -1.807311e-07    -1.687864e-09    1.796682e-07     -1.714804e-09    -2.019280e+00    -2.300729e-07    
1.723491e-02     1.974925e+00     1.975000e+00     8.950000e+01     -1.942587e+00    2.762732e-08     1.942587e+00     2.762695e-08     -1.530851e-10    3.438079e-10     -7.198169e+02    8.677556e-12     5.162933e-12     2.983128e-12     -2.624562e-12    2.209068e-12     7.198169e+02     1.795803e-12     -1.339190e-12    1.016660e-12     8.315356e-16     2.431001e-16     1.766474e-16     -7.101863e-16    3.336039e-14     -7.540823e-14    4.126794e-13     -1.226079e-13    2.472649e-12     -3.353645e-12    4.388618e+03     -7.742759e-12    -4.388618e+03    -1.180769e-11    -1.812431e-07    -1.946585e-10    1.813891e-07     -2.101465e-10    2.026176e+00     -1.511414e-07    
1.745307e-02     1.999924e+00     2.000000e+00     8.950000e+01     -1.957147e+00    5.699979e-08     1.957147e+00     5.699792e-08     3.098485e-10     1.251901e-09     -1.162265e-12    9.081998e-13     -3.444304e-13    1.515069e-13     5.429520e-13     8.360756e-14     3.884635e-14     1.270249e-14     6.765044e-16     3.353189e-16     -7.380438e-16    -2.408127e-17    -7.198678e+02    -3.520650e-14    2.766074e-12     -1.859425e-12    3.557448e-12     -2.097082e-12    7.198678e+02     -3.032750e-12    4.388620e+03     -7.487533e-12    -4.388620e+03    -7.797491e-12    1.882101e-07     -6.543308e-10    -1.885239e-07    -6.586995e-10    2.036282e+00     -8.906002e-08    
1.767123e-02     2.024923e+00     2.025000e+00     8.950000e+01     -1.967966e+00    1.044759e-07     1.967966e+00     1.044757e-07     -4.593920e-09    1.245798e-09     -7.199192e+02    5.548521e-12     -5.256037e-13    2.746399e-13     -5.440320e-14    9.599853e-14     2.508809e-13     3.032842e-14     -3.752510e-16    6.463680e-16     -2.972498e-16    -6.416831e-16    -4.852345e-12    -3.421638e-13    -2.821157e-12    -5.474005e-13    4.916825e-12     -2.241558e-12    -4.388621e+03    -6.053567e-12    7.199192e+02     -9.623704e-12    4.388621e+03     -1.096652e-11    1.881599e-07     -6.344495e-10    -1.835614e-07    -6.694566e-10    -2.050118e+00    -4.856746e-08    
1.788940e-02     2.049922e+00     2.050000e+00     8.950000e+01     -1.975415e+00    1.661490e-07     1.975415e+00     1.661428e-07     -1.918107e-09    8.176184e-10     3.138559e-13     2.894127e-12     -5.637200e-13    9.407383e-13     5.965079e-16     9.586746e-16     -1.735888e-16    -1.945485e-16    2.105579e-13     -4.958089e-13    -1.035522e-12    -2.003937e-12    -3.013647e-12    -3.752420e-12    -1.757156e-13    -4.560840e-12    -7.199713e+02    -5.319701e-12    7.199713e+02     -6.031281e-12    -4.388622e+03    -9.811974e-12    4.388622e+03     -9.816641e-12    -1.872359e-07    -4.389094e-10    1.891597e-07     -4.397628e-10    -2.067311e+00    -2.647131e-08    
1.810756e-02     2.074921e+00     2.075000e+00     8.950000e+01     1.980414e+00     2.342123e-07     -1.980414e+00    2.342119e-07     3.097136e-09     1.132978e-09     -7.200240e+02    7.761724e-12     -3.864740e-12    1.353520e-12     7.200240e+02     1.297359e-12     3.112954e-14     6.979616e-13     5.873336e-14     1.303274e-13     -2.549143e-16    2.073547e-16     1.178068e-15     -2.060832e-17    -1.797856e-13    -5.519972e-13    -2.649886e-13    -1.156348e-12    -4.388624e+03    -2.215814e-12    -1.924409e-12    -6.580964e-12    4.388624e+03     -1.108481e-11    -1.907768e-07    -5.831435e-10    1.876794e-07     -6.056634e-10    2.086943e+00     -1.547695e-08    
1.832572e-02     2.099920e+00     2.100000e+00     8.950000e+01     1.983824e+00     3.027468e-07     -1.983824e+00    3.027423e-07     -1.948506e-07    2.227987e-09     -1.794126e-14    3.349714e-13     -8.793881e-13    3.339069e-13     -3.510938e-13    8.631111e-14     1.187682e-15     -1.249531e-16    -1.214237e-15    -9.392145e-16    -1.276296e-12    -2.247566e-13    -9.958045e-13    -9.705715e-13    3.545194e-12     -1.139976e-12    7.200774e+02     -7.900442e-12    -4.388625e+03    -9.126961e-12    4.388625e+03     -9.774481e-12    -7.200774e+02    -1.662836e-11    1.945238e-07     -2.704859e-10    3.254038e-10     -2.017868e-09    -2.108151e+00    -1.003282e-08    
1.854389e-02     2.124919e+00     2.125000e+00     8.950000e+01     -1.986232e+00    3.685806e-07     1.986232e+00     3.685792e-07     1.967618e-07     1.285196e-09     6.460569e-14     1.271629e-12     1.530397e-12     6.641216e-13     -3.661446e-14    5.357248e-13     1.958719e-15     -1.466104e-16    -1.845084e-15    -1.144887e-15    -4.300110e-13    -1.156540e-13    2.047714e-13     -3.584313e-13    1.733028e-12     -1.035743e-12    -7.201314e+02    -3.534065e-12    7.201314e+02     -5.370679e-12    -4.388627e+03    -1.114681e-11    4.388627e+03     -1.348789e-11    -8.064455e-10    -9.017753e-11    -1.959529e-07    -1.258288e-09    2.130348e+00     -7.224615e-09    
